140803ed8	P%d_CPUSPEED
140803ee8	P%d_FPS
140803ef0	P%d_SG%d_SEED
140803f00	P%d_SG%d_FRAMECRC
140803f18	P%d_SG%d_PLAYERID
140803f30	P%d_SG%d_REQUIREDPLAYERS
140803f58	SteamPeerLobbyClass::Clear_Player_Lobby_Data
140803f88	%s -- Deleting, idx: %d, key: %s, val: %s

140803fb8	TEXT_INTERNET_PLAYER_KICKED
140803ff0	SteamPeerLobbyClass::On_Receive_Lobby_Message
140804020	%s -- Received SaveGame List [%s] from player %llu

140804058	SteamPeerLobbyClass::Send_Save_Game_Info
140804088	%s -- Broadcasting LAN SaveGame List [%s]

1408040b8	TEXT_CPU_SPEED
1408040c8	TEXT_NAT_HINT
1408040e0	%s
%s: %dms %s
%s: %0.1fGHz
%s: %d
140804128	%llu
140804148	Kicking player %ls

140804160	Kicking player %ls
140804188	Friends
140804190	http://steamcommunity.com/app/%d/
1408041b8	http://store.steampowered.com/news/?appids=%d
1408041e8	Players
1408041f0	Settings
140804200	OfficialGameGroup
140804218	http://store.steampowered.com/app/%d/
140804240	http://www.petroglyphgames.com/
140804268	deque<T> too long
1408042c8	Tue Aug  8 13:10:42 2023
1408042e8	Console Control
Version 1.0 - %s
140804310	Console Command: '%s' 	 - %s

140804330	* Command name collision for "%s". Use more letters.
140804368	%s: %s
140804370	* Unrecognized command "%s" *
140804398	Commands available: 
1408043c8	false
1408043d0	VistaUtilsClass:: Call to VerifyAccess returned result %08X, has_access = %s

140804420	IDD_ADVANCED_VIDEO_OPTIONS_DIALOG
140804448	IDC_TEXTURE_MIP_DETAIL_SLIDER
140804468	IDC_PARTICLE_DETAIL_SLIDER
140804488	IDC_MESH_DETAIL_SLIDER
1408044a0	IDC_WATER_DETAIL_SLIDER
1408044b8	IDC_SHADER_DETAIL_SLIDER
1408044d8	IDC_SHADOW_DETAIL_SLIDER
1408044f8	IDC_ENVIRONMENT_DETAIL_SLIDER
140804518	IDC_HEAT_DISTORTIONS
140804530	IDC_SOFT_SHADOWS
140804548	IDC_BLOOM
140804558	IDC_APPLY
140804568	IDC_AUTO_DETECT
140804588	IDD_AUDIO_OPTIONS_DIALOG
1408045a8	IDC_SLIDER_MASTER_VOLUME
1408045c8	IDC_SLIDER_SOUND_EFFECTS_VOLUME
1408045e8	IDC_SLIDER_DIALOG_VOLUME
140804608	IDC_SLIDER_MUSIC_VOLUME
140804620	IDC_USE_MOVIE_SUBTITLES
140804638	IDC_RESTORE_DEFAULT
140804650	GUI_Audio_Options_SFX_Test
140804670	Test_Speech_ENG.MP3
140804688	IDC_AUDIO_3D_TECHNOLOGY_COMBOBOX
1408046b0	IDC_TEXT_AUDIO_3D_TECHNOLOGY
1408046d0	IDD_AUTO_RESOLVE_DIALOG_LITE
1408046f0	IDD_AUTO_RESOLVE_DIALOG
140804708	IDC_ADVANCED_RESOLVE_INFO
140804728	IDC_STATIC_PLANET_NAME
140804740	IDC_DEFENDER_ICON
140804758	IDC_TEXT_DEFENDING_FORCES
140804778	IDC_INVADER_ICON
140804790	IDC_TEXT_INVADING_FORCES
1408047b0	IDC_WITHDRAW_BUTTON
1408047c8	IDC_WITHDRAW_TO_COMBO
1408047e0	IDC_DEFENDING_FORCES_LIST
140804800	IDC_INVADING_FORCES_LIST
140804820	IDC_AUTO_RESOLVE_PROGRESS_DEFENDER
140804848	IDC_AUTO_RESOLVE_PROGRESS_INVADER
140804870	IDD_AUTO_RESOLVE_RESULT_DIALOG
140804890	IDC_TITLE_STATIC
1408048a8	IDC_YOUR_LOSS_LIST
1408048c0	%d x %s
1408048d0	IDC_ENEMY_LOSS_LIST
1408048e8	IDC_CONTINUE_BUTTON
140804900	IDC_GOTO_PLANET_BUTTON
140804918	IDD_MP_AUTO_RESOLVE_RESULT_DIALOG
140804940	IDC_RESULTS_TEXT
140804958	IDD_MP_VOTE_DIALOG
140804970	TEXT_ASK_AUTO_RESOLVE
1408049a0	IDC_CAPTION
1408049b0	TEXT_ASK_BUTTON_TACTICAL
1408049e8	IDC_DIALOG_BOX_BUTTON_LEFT
140804a08	TEXT_ASK_BUTTON_AUTO_RESOLVE
140804a48	IDC_DIALOG_BOX_BUTTON_RIGHT
140804a68	TEXT_ASK_PLANET_TEXT
140804a98	IDC_TEXT_MP_VOTE_PLANET_NAME
140804ab8	IDC_NAME_PLAYER_0
140804ad0	IDC_NAME_PLAYER_1
140804ae8	IDC_NAME_PLAYER_2
140804b00	IDC_NAME_PLAYER_3
140804b18	IDC_NAME_PLAYER_4
140804b30	IDC_NAME_PLAYER_5
140804b48	IDC_NAME_PLAYER_6
140804b60	IDC_NAME_PLAYER_7
140804b78	IDC_RESULT_PLAYER_0
140804b90	IDC_RESULT_PLAYER_1
140804ba8	IDC_RESULT_PLAYER_2
140804bc0	IDC_RESULT_PLAYER_3
140804bd8	IDC_RESULT_PLAYER_4
140804bf0	IDC_RESULT_PLAYER_5
140804c08	IDC_RESULT_PLAYER_6
140804c20	IDC_RESULT_PLAYER_7
140804c38	TEXT_WAITING
140804c48	TEXT_BUTTON_YES
140804c58	TEXT_BUTTON_NO
140804c70	IDC_COUNTDOWN_TIMER
140804c88	IDD_BATTLE_END_DIALOG
140804ca0	IDC_SAVE_REPLAY_BUTTON
140804cb8	IDC_LAND_INVADE_BUTTON
